PragaTime,TAVG,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2022-06-02 21:00:00,19.4,0.0,87.5,0.0,0.7,154.7,0.6,0.0,0.0
2022-06-02 22:00:00,18.9,0.0,90.7,0.0,1.2,145.7,1.0,0.0,0.0
2022-06-02 23:00:00,18.3,0.0,94.1,0.0,0.8,132.2,0.8,0.0,0.0
2022-06-03 00:00:00,17.5,0.0,94.2,0.0,1.0,130.4,1.0,0.0,0.0
2022-06-03 01:00:00,17.6,0.0,95.6,0.0,1.4,123.6,1.2,0.0,0.0
2022-06-03 02:00:00,17.3,0.0,96.4,0.0,1.8,47.4,1.4,0.0,0.0
2022-06-03 03:00:00,17.7,0.0,95.9,0.0,0.7,154.5,0.5,0.0,0.0
2022-06-03 04:00:00,18.5,0.0,93.7,0.0,1.3,226.8,1.2,0.0,0.0
2022-06-03 05:00:00,19.7,0.0,91.9,68.5,1.1,233.8,1.0,0.0,0.0
2022-06-03 06:00:00,22.4,0.0,84.9,180.6,0.6,159.6,0.5,0.0,0.1
2022-06-03 07:00:00,23.8,0.0,79.5,261.3,0.6,327.4,0.5,0.0,0.2
2022-06-03 08:00:00,24.2,0.0,81.2,295.5,1.9,50.3,1.8,0.0,0.2
2022-06-03 09:00:00,25.9,0.0,70.4,483.8,1.9,47.3,1.8,0.0,0.4
2022-06-03 10:00:00,26.7,0.0,63.3,473.9,1.1,341.8,0.9,0.0,0.4
2022-06-03 11:00:00,27.2,0.0,61.8,397.1,1.7,22.5,1.6,0.0,0.3
2022-06-03 12:00:00,26.2,0.0,66.9,224.0,2.3,23.5,2.2,0.0,0.2
2022-06-03 13:00:00,25.5,0.0,70.5,140.2,1.6,46.1,1.6,0.0,0.1
2022-06-03 14:00:00,25.6,0.0,68.7,148.0,1.6,100.5,1.6,1.0,0.1
2022-06-03 15:00:00,24.8,0.0,70.7,144.7,1.4,99.9,1.3,0.0,0.1
2022-06-03 16:00:00,24.2,0.0,75.7,77.3,1.0,311.8,0.8,0.0,0.1
2022-06-03 17:00:00,24.6,0.0,72.2,102.4,2.0,108.6,1.9,0.0,0.1
2022-06-03 18:00:00,23.2,0.0,80.0,72.1,0.5,124.9,0.5,0.0,0.0
2022-06-03 19:00:00,20.6,0.0,92.2,12.8,0.7,46.9,0.6,0.0,0.0
2022-06-03 20:00:00,19.6,0.0,94.4,0.0,1.0,16.1,1.0,0.0,0.0
2022-06-03 21:00:00,19.7,0.0,91.4,0.0,1.4,9.1,1.3,0.0,0.0
2022-06-03 22:00:00,18.4,0.0,93.4,0.0,1.6,241.0,1.5,0.0,0.0
2022-06-03 23:00:00,18.5,0.0,94.9,0.0,1.3,248.3,1.3,0.0,0.0
2022-06-04 00:00:00,18.6,0.0,93.9,0.0,1.1,234.0,1.1,0.0,0.0
2022-06-04 01:00:00,18.7,0.0,91.8,0.0,1.3,237.3,1.3,0.0,0.0
2022-06-04 02:00:00,17.7,0.0,92.6,0.0,1.1,233.8,1.0,0.0,0.0
2022-06-04 03:00:00,17.4,0.0,93.2,0.0,1.0,248.4,0.9,0.0,0.0
2022-06-04 04:00:00,17.4,0.0,95.5,0.0,1.2,280.9,1.1,1.0,0.0
2022-06-04 05:00:00,18.5,0.0,96.9,65.2,1.2,223.7,1.2,1.0,0.0
2022-06-04 06:00:00,20.6,0.0,94.1,169.6,1.0,308.0,1.0,1.0,0.1
2022-06-04 07:00:00,22.4,0.0,89.8,253.0,2.4,308.9,2.4,1.0,0.2
2022-06-04 08:00:00,23.2,0.0,86.6,285.3,1.6,334.8,1.6,0.0,0.2
2022-06-04 09:00:00,25.0,0.0,76.1,438.7,1.4,327.0,1.4,0.0,0.3
2022-06-04 10:00:00,26.7,0.0,65.1,692.8,1.5,10.4,1.2,0.0,0.5
2022-06-04 11:00:00,28.3,0.0,59.3,798.1,1.5,292.6,0.9,0.0,0.6
2022-06-04 12:00:00,29.1,0.0,56.0,848.0,1.5,39.2,1.4,0.0,0.6
2022-06-04 13:00:00,30.1,0.0,55.6,809.3,2.0,48.0,1.4,0.0,0.6
2022-06-04 14:00:00,29.8,0.0,56.0,715.7,2.7,70.1,2.6,0.0,0.6
2022-06-04 15:00:00,29.1,0.0,56.5,593.2,4.4,103.2,4.4,0.0,0.5
2022-06-04 16:00:00,28.0,0.0,58.2,437.5,3.5,103.5,3.4,0.0,0.4
2022-06-04 17:00:00,27.0,0.0,57.8,270.1,3.6,107.5,3.5,0.0,0.2
2022-06-04 18:00:00,25.6,0.0,61.3,121.6,2.6,118.0,2.5,0.0,0.1
2022-06-04 19:00:00,23.3,0.0,72.7,22.4,1.4,123.5,1.4,0.0,0.0
2022-06-04 20:00:00,21.2,0.0,87.0,0.0,0.9,142.3,0.8,0.0,0.0
2022-06-04 21:00:00,20.2,0.0,88.9,0.0,0.6,150.4,0.3,0.0,0.0
2022-06-04 22:00:00,19.0,0.0,94.0,0.0,0.6,128.3,0.3,0.0,0.0
2022-06-04 23:00:00,18.9,0.0,94.2,0.0,0.6,188.5,0.5,0.0,0.0
2022-06-05 00:00:00,19.0,0.0,94.4,0.0,1.9,157.3,1.9,0.0,0.0
2022-06-05 01:00:00,19.0,0.0,94.0,0.0,0.5,201.7,0.1,0.0,0.0
2022-06-05 02:00:00,18.7,0.0,95.5,0.0,1.6,88.9,1.1,0.0,0.0
2022-06-05 03:00:00,18.1,0.0,95.2,0.0,1.0,72.5,1.0,0.0,0.0
2022-06-05 04:00:00,18.2,0.0,96.5,0.0,1.4,124.3,1.4,0.0,0.0
2022-06-05 05:00:00,20.4,0.0,90.5,77.4,0.9,135.6,0.8,1.0,0.0
2022-06-05 06:00:00,23.6,0.0,84.0,203.3,1.1,86.9,1.1,0.0,0.1
2022-06-05 07:00:00,25.1,0.0,79.8,352.5,1.9,73.7,1.8,0.0,0.2
2022-06-05 08:00:00,27.6,0.0,66.0,529.3,1.4,62.6,1.2,0.0,0.4
2022-06-05 09:00:00,29.1,0.0,57.1,591.0,0.9,48.7,0.6,0.0,0.4
2022-06-05 10:00:00,29.8,0.0,51.7,418.1,0.8,254.5,0.7,0.0,0.3
2022-06-05 11:00:00,31.5,0.0,39.6,715.9,3.8,195.5,3.8,0.0,0.6
2022-06-05 12:00:00,30.9,0.0,38.9,379.8,2.3,196.5,2.0,0.0,0.4
2022-06-05 13:00:00,29.3,0.0,54.6,190.4,1.4,218.9,1.2,0.0,0.2
2022-06-05 14:00:00,29.7,0.0,51.7,218.3,0.9,188.2,0.7,0.0,0.2
2022-06-05 15:00:00,32.2,0.0,36.3,602.6,4.0,222.5,4.0,0.0,0.6
2022-06-05 16:00:00,30.8,0.0,42.5,410.3,3.3,217.8,3.2,0.0,0.4
2022-06-05 17:00:00,31.7,0.0,39.3,268.8,4.3,216.8,4.0,0.0,0.3
2022-06-05 18:00:00,29.4,0.0,42.9,127.3,2.9,219.2,2.9,0.0,0.2
2022-06-05 19:00:00,27.8,0.0,47.6,22.7,3.0,225.4,2.9,0.0,0.1
2022-06-05 20:00:00,26.4,0.0,47.9,0.0,3.3,214.1,3.3,0.0,0.1
2022-06-05 21:00:00,24.8,0.0,53.9,0.0,2.7,235.3,2.6,0.0,0.0
2022-06-05 22:00:00,21.9,0.0,60.8,0.0,2.6,286.3,2.3,0.0,0.0
2022-06-05 23:00:00,21.2,0.0,66.4,0.0,2.2,252.5,1.9,0.0,0.0
2022-06-06 00:00:00,21.0,0.0,66.2,0.0,2.0,257.1,1.8,0.0,0.0
2022-06-06 01:00:00,19.2,0.0,75.5,0.0,1.7,246.7,1.6,0.0,0.0
2022-06-06 02:00:00,18.9,0.0,77.4,0.0,2.0,264.0,2.0,0.0,0.0
2022-06-06 03:00:00,18.2,0.0,80.8,0.0,2.0,270.9,1.9,0.0,0.0
2022-06-06 04:00:00,18.1,0.0,83.8,0.0,2.6,281.0,2.6,0.0,0.0
2022-06-06 05:00:00,20.6,0.0,77.1,96.7,1.6,243.4,1.5,0.0,0.0
2022-06-06 06:00:00,23.1,0.0,66.8,254.0,1.1,236.3,1.1,0.0,0.1
2022-06-06 07:00:00,25.7,0.0,58.5,437.1,2.0,311.0,1.9,0.0,0.3
2022-06-06 08:00:00,26.5,0.0,54.7,603.4,2.4,305.8,2.4,0.0,0.4
2022-06-06 09:00:00,28.1,0.0,48.5,726.9,2.6,327.3,2.5,0.0,0.6
2022-06-06 10:00:00,29.2,0.0,44.0,742.1,2.3,24.1,2.2,0.0,0.6
2022-06-06 11:00:00,29.2,0.0,44.8,722.1,2.2,76.0,2.2,0.0,0.6
2022-06-06 12:00:00,29.8,0.0,45.8,800.5,2.9,86.1,2.9,0.0,0.6
2022-06-06 13:00:00,29.4,0.0,48.8,832.5,3.6,92.6,3.5,0.0,0.7
2022-06-06 14:00:00,29.7,0.0,47.7,711.9,3.5,105.0,3.4,0.0,0.6
2022-06-06 15:00:00,28.0,0.0,48.5,495.0,3.6,107.5,3.5,0.0,0.4
2022-06-06 16:00:00,26.9,0.0,50.3,328.3,3.2,96.8,3.1,0.0,0.3
2022-06-06 17:00:00,26.6,0.0,51.5,237.1,3.1,102.9,3.1,0.0,0.2
2022-06-06 18:00:00,25.3,0.0,55.5,120.1,3.2,101.2,3.1,0.0,0.1
2022-06-06 19:00:00,22.7,0.0,65.6,22.7,1.9,108.2,1.8,0.0,0.0
2022-06-06 20:00:00,20.6,0.0,78.6,0.0,1.5,123.2,1.5,0.0,0.0
2022-06-06 21:00:00,19.6,0.0,81.8,0.0,1.1,141.5,1.1,0.0,0.0
2022-06-06 22:00:00,18.8,0.0,85.7,0.0,1.4,160.7,1.2,0.0,0.0
2022-06-06 23:00:00,18.1,0.0,88.2,0.0,1.4,139.8,1.3,0.0,0.0
2022-06-07 00:00:00,17.3,0.0,88.2,0.0,1.5,179.8,1.2,0.0,0.0
2022-06-07 01:00:00,16.5,0.0,91.6,0.0,1.0,144.0,0.7,0.0,0.0
2022-06-07 02:00:00,16.4,0.0,91.3,0.0,1.7,110.2,1.5,0.0,0.0
2022-06-07 03:00:00,15.7,0.0,90.7,0.0,1.8,153.5,1.5,0.0,0.0
2022-06-07 04:00:00,14.3,0.0,91.7,0.0,1.3,168.3,1.1,1.0,0.0
2022-06-07 05:00:00,17.9,0.0,73.2,97.6,0.5,160.0,0.4,0.0,0.0
2022-06-07 06:00:00,22.6,0.0,58.9,254.7,1.0,259.5,0.8,0.0,0.1
2022-06-07 07:00:00,24.8,0.0,53.6,430.7,2.9,271.3,2.7,0.0,0.3
2022-06-07 08:00:00,25.6,0.0,51.8,584.2,4.1,289.8,4.1,0.0,0.4
2022-06-07 09:00:00,26.8,0.0,52.0,714.1,4.4,296.2,4.3,0.0,0.5
2022-06-07 10:00:00,27.3,0.0,52.7,805.3,3.3,292.9,3.2,0.0,0.6
2022-06-07 11:00:00,28.3,0.0,50.9,779.7,2.4,293.0,2.3,0.0,0.6
2022-06-07 12:00:00,29.0,0.0,48.4,724.7,1.8,295.3,1.5,0.0,0.6
2022-06-07 13:00:00,28.6,0.0,48.7,492.6,1.8,253.5,1.2,0.0,0.4
2022-06-07 14:00:00,28.3,0.0,51.3,479.1,1.2,140.9,0.5,0.0,0.4
2022-06-07 15:00:00,22.9,1.4,77.1,97.2,4.4,51.1,4.2,1.0,0.1
2022-06-07 16:00:00,19.6,6.3,88.9,18.1,5.0,310.4,4.8,1.0,0.0
2022-06-07 17:00:00,18.1,7.3,96.6,68.7,2.9,236.6,2.6,1.0,0.0
2022-06-07 18:00:00,18.9,0.0,95.7,64.3,1.7,265.2,1.5,1.0,0.0
2022-06-07 19:00:00,18.0,0.0,95.9,12.4,1.6,339.8,1.0,1.0,0.0
2022-06-07 20:00:00,17.5,0.0,95.1,0.0,0.7,90.2,0.3,1.0,0.0
2022-06-07 21:00:00,17.2,0.0,94.8,0.0,0.9,164.2,0.6,0.0,0.0
2022-06-07 22:00:00,16.8,0.0,94.1,0.0,1.5,226.3,1.4,0.0,0.0
2022-06-07 23:00:00,16.5,0.1,93.7,0.0,1.5,223.7,1.4,1.0,0.0
2022-06-08 00:00:00,16.2,0.0,94.4,0.0,2.0,223.8,2.0,0.0,0.0
2022-06-08 01:00:00,15.6,0.0,94.2,0.0,1.5,220.5,1.4,0.0,0.0
2022-06-08 02:00:00,15.2,0.0,94.3,0.0,1.4,234.2,1.4,0.0,0.0
2022-06-08 03:00:00,14.8,0.0,93.1,0.0,0.9,218.7,0.9,1.0,0.0
2022-06-08 04:00:00,14.6,0.0,95.1,0.0,0.6,248.6,0.6,0.0,0.0
2022-06-08 05:00:00,16.6,0.0,93.3,103.5,0.6,282.8,0.5,0.0,0.0
2022-06-08 06:00:00,19.5,0.0,86.5,270.4,0.1,287.2,0.1,0.0,0.1
2022-06-08 07:00:00,21.9,0.0,77.6,467.3,0.6,273.1,0.6,0.0,0.3
2022-06-08 08:00:00,23.8,0.0,62.2,639.4,1.5,153.1,1.1,1.0,0.4
2022-06-08 09:00:00,25.5,0.0,54.5,793.0,1.8,92.9,1.8,0.0,0.6
2022-06-08 10:00:00,26.0,0.0,51.8,883.5,2.1,71.7,2.0,0.0,0.6
2022-06-08 11:00:00,26.4,0.0,45.8,893.7,1.6,75.1,1.5,0.0,0.6
2022-06-08 12:00:00,27.1,0.0,46.2,915.0,2.6,97.5,2.3,0.0,0.7
2022-06-08 13:00:00,26.5,0.0,45.2,714.6,3.5,81.3,3.4,0.0,0.6
2022-06-08 14:00:00,25.8,0.0,44.8,567.0,3.9,79.1,3.8,0.0,0.5
2022-06-08 15:00:00,24.7,0.0,49.3,396.6,3.8,87.4,3.7,0.0,0.3
2022-06-08 16:00:00,24.0,0.0,54.4,289.7,3.8,95.2,3.8,0.0,0.3
2022-06-08 17:00:00,23.3,0.0,58.3,177.9,3.3,99.4,3.2,0.0,0.2
2022-06-08 18:00:00,21.9,0.0,65.4,77.7,1.9,125.7,1.9,0.0,0.1
2022-06-08 19:00:00,20.4,0.0,71.7,15.4,2.2,89.4,2.0,0.0,0.0
2022-06-08 20:00:00,19.7,0.0,76.4,0.0,1.7,98.3,1.4,0.0,0.0
2022-06-08 21:00:00,19.9,0.0,74.7,0.0,1.2,133.8,1.2,0.0,0.0
2022-06-08 22:00:00,19.3,0.0,83.0,0.0,1.0,130.7,1.0,0.0,0.0
2022-06-08 23:00:00,19.4,0.0,78.2,0.0,2.1,164.8,1.4,0.0,0.0
2022-06-09 00:00:00,19.6,0.3,76.2,0.0,2.9,317.0,2.3,1.0,0.0
2022-06-09 01:00:00,17.9,0.1,92.5,0.0,3.5,285.8,2.9,1.0,0.0
2022-06-09 02:00:00,17.1,0.3,94.6,0.0,2.0,135.3,0.5,1.0,0.0
2022-06-09 03:00:00,16.8,0.0,95.7,0.0,1.5,268.3,1.3,1.0,0.0
2022-06-09 04:00:00,16.5,0.1,95.8,0.0,1.3,277.0,1.2,1.0,0.0
2022-06-09 05:00:00,17.0,0.0,94.6,61.2,1.6,307.3,1.5,0.0,0.0
2022-06-09 06:00:00,17.4,0.0,94.3,158.9,2.6,308.3,2.5,1.0,0.1
2022-06-09 07:00:00,19.9,0.0,83.0,263.6,3.9,290.3,3.8,0.0,0.2
2022-06-09 08:00:00,19.9,0.0,77.7,349.1,5.8,315.2,5.7,0.0,0.2
2022-06-09 09:00:00,19.8,0.0,76.9,382.0,5.1,352.6,5.0,1.0,0.3
2022-06-09 10:00:00,20.3,0.0,66.9,486.7,5.0,346.8,4.8,0.0,0.3
2022-06-09 11:00:00,21.4,0.0,62.7,545.5,4.8,332.9,4.8,0.0,0.4
2022-06-09 12:00:00,21.5,0.0,62.5,809.3,5.8,353.4,5.8,0.0,0.5
2022-06-09 13:00:00,19.7,0.0,68.0,268.6,4.6,337.0,4.6,1.0,0.2
2022-06-09 14:00:00,20.0,0.0,61.7,144.9,5.7,358.8,5.8,0.0,0.2
2022-06-09 15:00:00,17.9,0.7,81.7,126.3,1.9,343.4,1.6,1.0,0.1
2022-06-09 16:00:00,18.1,0.0,80.9,105.7,2.3,309.9,2.1,1.0,0.1
2022-06-09 17:00:00,18.5,0.0,79.7,65.0,2.0,270.4,1.8,0.0,0.1
2022-06-09 18:00:00,18.1,0.0,83.0,30.2,1.9,235.3,1.8,0.0,0.0
2022-06-09 19:00:00,17.6,0.0,82.6,6.1,2.7,265.2,2.6,1.0,0.0
2022-06-09 20:00:00,17.6,0.0,79.4,0.0,1.9,247.7,1.9,1.0,0.0
2022-06-09 21:00:00,17.2,0.0,81.6,0.0,1.5,227.2,1.4,0.0,0.0
2022-06-09 22:00:00,17.1,0.0,84.4,0.0,1.4,258.1,1.2,0.0,0.0
2022-06-09 23:00:00,16.9,0.1,85.0,0.0,0.8,240.2,0.7,1.0,0.0
2022-06-10 00:00:00,16.8,0.0,87.9,0.0,0.3,277.1,0.3,0.0,0.0
2022-06-10 01:00:00,16.8,0.0,85.2,0.0,2.2,267.6,2.2,0.0,0.0
2022-06-10 02:00:00,16.5,0.0,88.3,0.0,1.8,296.8,1.7,0.0,0.0
2022-06-10 03:00:00,17.0,0.0,81.7,0.0,2.3,305.2,2.3,0.0,0.0
2022-06-10 04:00:00,16.8,0.0,80.9,0.0,3.4,290.2,3.3,0.0,0.0
2022-06-10 05:00:00,17.4,0.0,75.3,25.4,3.4,304.1,3.4,0.0,0.1
2022-06-10 06:00:00,18.3,0.0,68.9,65.7,3.3,308.4,3.3,1.0,0.1
2022-06-10 07:00:00,19.3,0.0,66.1,95.0,2.5,317.1,2.5,0.0,0.1
2022-06-10 08:00:00,18.8,0.0,69.3,102.8,3.3,292.6,3.3,1.0,0.1
2022-06-10 09:00:00,19.9,0.0,64.3,142.6,3.0,293.5,2.9,0.0,0.1
2022-06-10 10:00:00,21.2,0.0,59.4,203.3,2.2,294.1,2.1,0.0,0.2
2022-06-10 11:00:00,21.5,0.0,61.4,181.2,1.6,306.7,1.6,0.0,0.2
2022-06-10 12:00:00,22.1,0.0,60.7,211.1,2.2,312.6,2.2,0.0,0.2
2022-06-10 13:00:00,25.5,0.0,44.9,588.4,3.4,330.7,3.3,0.0,0.5
2022-06-10 14:00:00,26.1,0.0,39.5,745.4,2.8,10.0,2.7,0.0,0.6
2022-06-10 15:00:00,27.0,0.0,37.1,643.8,3.1,27.9,3.0,0.0,0.5
2022-06-10 16:00:00,27.0,0.0,35.2,514.3,3.3,30.9,3.3,0.0,0.4
2022-06-10 17:00:00,26.5,0.0,36.6,332.4,2.7,58.0,2.6,0.0,0.3
2022-06-10 18:00:00,25.5,0.0,45.0,156.1,0.6,36.1,0.6,0.0,0.1
2022-06-10 19:00:00,20.3,0.0,69.8,31.4,0.2,216.7,0.1,0.0,0.0
2022-06-10 20:00:00,17.5,0.0,81.2,0.0,1.1,249.6,1.1,0.0,0.0
2022-06-10 21:00:00,16.1,0.0,89.3,0.0,1.3,233.7,1.3,0.0,0.0
2022-06-10 22:00:00,16.2,0.0,82.8,0.0,1.5,254.8,1.4,0.0,0.0
2022-06-10 23:00:00,15.3,0.0,86.5,0.0,0.9,308.5,0.9,0.0,0.0
2022-06-11 00:00:00,14.4,0.0,88.8,0.0,0.7,261.7,0.6,0.0,0.0
2022-06-11 01:00:00,13.9,0.0,90.0,0.0,1.3,261.0,1.1,0.0,0.0
2022-06-11 02:00:00,13.4,0.0,90.8,0.0,1.4,244.4,1.2,0.0,0.0
2022-06-11 03:00:00,13.0,0.0,91.6,0.0,1.3,230.7,1.1,0.0,0.0
2022-06-11 04:00:00,13.1,0.0,93.0,0.0,1.3,247.5,0.9,0.0,0.0
2022-06-11 05:00:00,16.3,0.0,82.0,103.6,1.4,258.4,1.3,0.0,0.0
2022-06-11 06:00:00,19.6,0.0,69.1,267.7,1.1,251.4,1.1,0.0,0.1
2022-06-11 07:00:00,22.9,0.0,59.0,462.1,1.2,309.5,1.2,0.0,0.3
2022-06-11 08:00:00,25.3,0.0,52.4,633.5,1.0,287.8,0.8,0.0,0.4
2022-06-11 09:00:00,26.3,0.0,47.7,775.4,1.7,328.2,1.4,0.0,0.5
2022-06-11 10:00:00,27.2,0.0,42.7,874.8,2.3,5.5,2.2,0.0,0.6
2022-06-11 11:00:00,28.2,0.0,39.0,922.4,3.1,33.0,2.7,0.0,0.7
2022-06-11 12:00:00,28.7,0.0,37.4,939.7,3.0,33.9,2.9,0.0,0.7
2022-06-11 13:00:00,28.6,0.0,35.0,896.0,3.8,51.1,3.5,0.0,0.7
2022-06-11 14:00:00,29.0,0.0,34.6,797.6,2.4,49.8,2.3,0.0,0.6
2022-06-11 15:00:00,28.6,0.0,34.6,670.3,2.5,55.4,2.3,0.0,0.5
2022-06-11 16:00:00,29.3,0.0,33.3,511.9,2.0,50.5,1.9,0.0,0.4
2022-06-11 17:00:00,28.2,0.0,36.9,326.9,1.0,61.6,0.9,0.0,0.2
2022-06-11 18:00:00,26.6,0.0,45.8,151.7,1.2,77.2,1.1,0.0,0.1
2022-06-11 19:00:00,21.4,0.0,70.0,31.0,0.4,149.2,0.3,0.0,0.0
2022-06-11 20:00:00,18.3,0.0,80.5,0.0,0.7,130.8,0.2,0.0,0.0
2022-06-11 21:00:00,17.0,0.0,82.7,0.0,1.6,211.7,1.6,0.0,0.0
2022-06-11 22:00:00,17.2,0.0,78.6,0.0,2.1,216.9,2.1,0.0,0.0
2022-06-11 23:00:00,16.2,0.0,83.2,0.0,1.7,216.8,1.6,0.0,0.0
2022-06-12 00:00:00,15.7,0.0,84.4,0.0,1.7,208.4,1.6,0.0,0.0
2022-06-12 01:00:00,15.2,0.0,84.1,0.0,1.9,217.6,1.8,0.0,0.0
2022-06-12 02:00:00,15.2,0.0,81.5,0.0,1.9,210.9,1.8,0.0,0.0
2022-06-12 03:00:00,13.8,0.0,89.8,0.0,1.1,246.2,0.6,0.0,0.0
2022-06-12 04:00:00,13.9,0.0,90.4,0.0,0.9,9.7,0.3,0.0,0.0
2022-06-12 05:00:00,17.6,0.0,80.5,101.8,0.8,223.1,0.7,0.0,0.0
2022-06-12 06:00:00,20.5,0.0,64.8,264.9,0.8,224.2,0.8,0.0,0.1
2022-06-12 07:00:00,23.8,0.0,55.9,457.5,0.6,232.4,0.5,0.0,0.3
2022-06-12 08:00:00,26.4,0.0,48.2,631.7,0.9,37.8,0.8,0.0,0.4
2022-06-12 09:00:00,28.7,0.0,40.1,770.9,1.6,96.9,1.5,0.0,0.6
2022-06-12 10:00:00,29.7,0.0,35.2,878.5,1.8,84.2,1.8,0.0,0.7
2022-06-12 11:00:00,29.7,0.0,33.7,932.8,1.3,77.7,1.3,0.0,0.7
2022-06-12 12:00:00,29.9,0.0,36.1,937.5,2.4,84.6,2.3,0.0,0.7
2022-06-12 13:00:00,30.2,0.0,33.3,897.6,2.0,108.0,2.0,0.0,0.7
2022-06-12 14:00:00,30.4,0.0,32.9,801.9,2.2,99.6,2.1,0.0,0.6
2022-06-12 15:00:00,30.3,0.0,32.9,670.9,2.4,111.1,2.3,0.0,0.5
2022-06-12 16:00:00,29.7,0.0,35.5,518.0,2.7,119.2,2.7,0.0,0.4
2022-06-12 17:00:00,28.7,0.0,37.2,341.5,2.4,119.2,2.3,0.0,0.3
2022-06-12 18:00:00,26.9,0.0,45.5,162.6,1.8,126.4,1.7,0.0,0.1
2022-06-12 19:00:00,22.4,0.0,60.7,32.6,2.0,123.4,1.9,0.0,0.0
2022-06-12 20:00:00,19.9,0.0,69.9,0.0,1.6,152.7,1.4,0.0,0.0
2022-06-12 21:00:00,18.3,0.0,74.0,0.0,2.2,172.0,2.1,0.0,0.0
2022-06-12 22:00:00,17.7,0.0,75.5,0.0,2.3,168.4,2.2,0.0,0.0
2022-06-12 23:00:00,16.2,0.0,82.3,0.0,1.9,156.8,1.7,0.0,0.0
2022-06-13 00:00:00,15.8,0.0,82.9,0.0,1.9,169.0,1.8,0.0,0.0
2022-06-13 01:00:00,15.5,0.0,81.3,0.0,1.6,178.8,1.4,0.0,0.0
2022-06-13 02:00:00,15.4,0.0,79.6,0.0,1.8,176.5,1.7,0.0,0.0
2022-06-13 03:00:00,14.8,0.0,79.8,0.0,2.1,171.5,2.0,0.0,0.0
2022-06-13 04:00:00,15.8,0.0,73.5,0.0,2.2,169.2,2.0,0.0,0.0
2022-06-13 05:00:00,18.8,0.0,64.4,104.4,1.6,161.1,1.4,0.0,0.0
2022-06-13 06:00:00,22.6,0.0,55.7,270.2,1.5,161.4,1.2,0.0,0.2
2022-06-13 07:00:00,26.8,0.0,46.7,446.3,0.8,141.6,0.5,0.0,0.3
2022-06-13 08:00:00,29.1,0.0,40.1,582.1,1.1,317.9,0.5,0.0,0.4
2022-06-13 09:00:00,28.1,0.0,48.4,420.3,1.1,104.3,2.4,0.0,0.3
2022-06-13 10:00:00,27.0,0.0,54.2,331.4,2.3,7.7,1.1,0.0,0.3
2022-06-13 11:00:00,29.2,0.0,46.3,656.5,1.6,106.6,1.3,0.0,0.5
2022-06-13 12:00:00,31.5,0.0,39.8,910.7,1.4,138.7,1.0,0.0,0.7
2022-06-13 13:00:00,32.2,0.0,34.3,835.7,1.4,92.8,1.2,0.0,0.7
2022-06-13 14:00:00,31.8,0.0,37.4,774.2,2.5,85.2,1.9,0.0,0.6
2022-06-13 15:00:00,32.2,0.0,33.7,654.5,1.7,50.8,1.1,0.0,0.5
2022-06-13 16:00:00,29.8,0.0,44.0,501.3,4.0,82.9,3.7,0.0,0.4
2022-06-13 17:00:00,28.3,0.0,44.8,320.5,3.6,84.2,3.5,0.0,0.3
2022-06-13 18:00:00,26.3,0.0,49.8,145.4,3.1,87.3,3.0,0.0,0.1
2022-06-13 19:00:00,22.9,0.0,62.5,30.5,1.8,95.2,1.7,0.0,0.0
2022-06-13 20:00:00,21.3,0.0,69.5,0.0,1.6,90.3,1.5,0.0,0.0
2022-06-13 21:00:00,20.5,0.0,76.7,0.0,1.3,166.2,0.9,0.0,0.0
2022-06-13 22:00:00,19.3,0.0,84.6,0.0,1.8,82.1,1.5,0.0,0.0
2022-06-13 23:00:00,19.0,0.0,86.5,0.0,0.8,120.2,0.7,0.0,0.0
2022-06-14 00:00:00,18.2,0.0,90.2,0.0,1.1,81.7,0.9,0.0,0.0
2022-06-14 01:00:00,17.0,0.0,92.8,0.0,0.7,53.6,0.3,0.0,0.0
2022-06-14 02:00:00,16.4,0.0,92.9,0.0,1.1,286.4,0.5,0.0,0.0
2022-06-14 03:00:00,16.1,0.0,93.0,0.0,1.9,249.3,1.4,0.0,0.0
2022-06-14 04:00:00,16.0,0.0,93.5,0.0,1.1,303.3,0.4,0.0,0.0
2022-06-14 05:00:00,18.7,0.0,85.7,96.7,1.1,294.6,0.4,0.0,0.0
2022-06-14 06:00:00,21.3,0.0,77.8,250.0,1.6,302.0,0.7,0.0,0.1
2022-06-14 07:00:00,24.6,0.0,69.1,435.8,3.2,75.6,3.3,0.0,0.3
2022-06-14 08:00:00,25.7,0.0,61.1,611.7,3.8,78.8,3.9,0.0,0.4
2022-06-14 09:00:00,26.7,0.0,58.1,750.7,3.9,70.8,3.9,0.0,0.6
2022-06-14 10:00:00,27.2,0.0,56.2,862.7,4.0,74.5,4.0,0.0,0.6
2022-06-14 11:00:00,27.9,0.0,53.1,913.8,3.8,86.6,3.7,0.0,0.7
2022-06-14 12:00:00,28.0,0.0,50.0,921.3,4.0,74.7,4.0,0.0,0.7
2022-06-14 13:00:00,28.4,0.0,48.3,882.6,4.7,81.8,4.7,0.0,0.7
2022-06-14 14:00:00,27.9,0.0,48.1,787.0,4.3,84.1,4.3,0.0,0.6
2022-06-14 15:00:00,27.4,0.0,47.5,659.6,4.6,84.3,4.6,0.0,0.5
2022-06-14 16:00:00,26.9,0.0,47.8,507.6,4.7,86.1,4.7,0.0,0.4
